Parameter,Value,Error_Lower,Error_Upper,Fit_Type,Bootstrap_Index
mu,0.20547811573559538,0.008982560788354063,0.009019934205737908,cov,200
var,0.8036300641500985,0.010482119462651675,0.010588405184984178,cov,200
A,10051.400963131866,99.80650379006394,99.73854831362607,cov_diag,200
mu,0.2085545197758893,0.008958420448958258,0.008961369316562004,cov_diag,200
var,0.8022920115401393,0.011707282936919446,0.011758313973775887,cov_diag,200
A,10060.943371410729,95.72183533417217,95.90885070136838,cov,201
mu,0.21231572602160523,0.00896265607401794,0.009011054302299301,cov,201
var,0.7998758382102198,0.010519963361687135,0.010446206728334113,cov,201
A,10088.938675683445,99.8650594809896,99.68136370007558,cov_diag,201
mu,0.2104706007011308,0.008927742505758854,0.008929525367767942,cov_diag,201
var,0.7998275915422918,0.011549189963290381,0.011612368684069986,cov_diag,201
A,10017.285489714257,95.44437268517724,96.19704557224635,cov,202
mu,0.20892179441893566,0.009025573363049324,0.009042174599101319,cov,202
var,0.8155246269545532,0.01067726733480622,0.010800578165362316,cov,202
A,9987.416467558625,99.77362481638251,99.77133835775331,cov_diag,202
mu,0.21027171866742378,0.009024368680256068,0.009030092104918995,cov_diag,202
var,0.8161097087966227,0.011964705827930903,0.012011827228268646,cov_diag,202
A,9942.804981826508,96.19351455372694,95.44750438179963,cov,203
mu,0.20371955167620417,0.009088742387164362,0.009121067249755622,cov,203
var,0.7973039860220495,0.010711701877899523,0.010664432777111696,cov,203
A,9915.001164623696,99.67727617990249,99.87106121421434,cov_diag,203
mu,0.20146818279795634,0.009102950184396068,0.009067959174431229,cov_diag,203
var,0.7985164901584947,0.011925110681447727,0.011878228538871265,cov_diag,203
A,10012.933837124761,96.03499377270691,95.60585882792782,cov,204
mu,0.19904162539696824,0.009011500961731273,0.009074900544096482,cov,204
var,0.8107094470495763,0.010546195962982511,0.01070952726058272,cov,204
A,10032.581839582283,99.68596210754419,99.85952536791531,cov_diag,204
mu,0.19755926560191928,0.008990936361660214,0.008975120602352159,cov_diag,204
var,0.8125667311425019,0.011773183805393411,0.01181934883472565,cov_diag,204
A,10024.209865898421,95.80684569762326,95.83040648984071,cov,205
mu,0.19206824871191464,0.009043321928729984,0.009039223982240933,cov,205
var,0.8209216617932912,0.010646368402530713,0.010691098396748122,cov,205
A,9986.999071671795,99.84692496404185,99.69966207378073,cov_diag,205
mu,0.19756719930539451,0.009023553111395712,0.009031032937649636,cov_diag,205
var,0.816806297126119,0.011965045274638809,0.011911175249698203,cov_diag,205
A,10067.370388474055,95.78873698834423,95.84986931272404,cov,206
mu,0.18591090045539063,0.00897781569918058,0.008968882931147034,cov,206
var,0.7930865837094457,0.010565383996126476,0.010601344757397668,cov,206
A,10095.000205394332,99.79609861944034,99.74754718813391,cov_diag,206
mu,0.18386657837496914,0.008910012639227513,0.008910159767082048,cov_diag,206
var,0.793709117680596,0.011711774307580008,0.011737978237455865,cov_diag,206
A,9952.182384230522,96.79663583348614,94.84736221018004,cov,207
mu,0.18345689256525366,0.009080587091069332,0.009102442724145097,cov,207
var,0.8060635187013407,0.010720812797252514,0.010711398374870047,cov,207
A,9953.316135372703,100.18454805865237,99.36837680037543,cov_diag,207
mu,0.18731133964205196,0.009071586572574427,0.009040161658710787,cov_diag,207
var,0.8050453797668953,0.011883485898895105,0.01204501448832665,cov_diag,207
A,10007.148544789994,95.82063428557782,95.81142176159638,cov,208
mu,0.18447661951929933,0.00905498777744983,0.009049103018252824,cov,208
var,0.8158577426781078,0.010616674649865269,0.010655098871999674,cov,208
A,9958.79406282247,99.50785243613441,100.03975861261745,cov_diag,208
mu,0.19192572249995055,0.009074144929774717,0.009038763747513407,cov_diag,208
var,0.8175107609836841,0.011822528496626168,0.011830072346659823,cov_diag,208
A,10230.273617088684,95.96866297884989,95.66972850981898,cov,209
mu,0.20087405896574637,0.008820458243781679,0.008854189481137233,cov,209
var,0.7937462111463824,0.010379691247211395,0.01029109808684837,cov,209
A,10266.917894714647,99.69085888584874,99.85493904472273,cov_diag,209
mu,0.20104770137346892,0.008760350004755198,0.008773693575647317,cov_diag,209
var,0.7947115923603928,0.011455181766681578,0.011481159246328304,cov_diag,209
A,9909.87423074579,95.82225040040859,95.81382195095614,cov,210
mu,0.20271775145497206,0.009173287487712728,0.009155133715208524,cov,210
var,0.8309043403226357,0.010780042171032993,0.010831639093967086,cov,210
A,9895.03177595817,99.77319936834405,99.76922081601117,cov_diag,210
mu,0.20082800525859462,0.0091232417307167,0.00911475293545266,cov_diag,210
var,0.8308269145961631,0.011989374610425603,0.012056700380737041,cov_diag,210
A,9979.562176837182,95.50955715277509,96.13564727036169,cov,211
mu,0.20269906432393026,0.00905126389045863,0.009105954445929657,cov,211
var,0.810642760183852,0.010795015438390426,0.010808799770860588,cov,211
A,9992.96908791578,99.78479796622626,99.76052658293062,cov_diag,211
mu,0.2007235861777671,0.009016986373884768,0.009024584487249007,cov_diag,211
var,0.8108963225513559,0.012000934429075167,0.012032164026348996,cov_diag,211
A,10094.44484273281,95.8807504825187,95.75001500608003,cov,212
mu,0.2003647736992401,0.008956098207663488,0.00894120287128774,cov,212
var,0.8045169255433773,0.01053719664739259,0.010574284060137367,cov,212
A,10114.522964411739,99.79442797748922,99.75039456467994,cov_diag,212
mu,0.20003574568976143,0.008906481660005579,0.008910216187277423,cov_diag,212
var,0.8052539113718412,0.011728331539249905,0.011758747481828232,cov_diag,212
A,10022.436157142205,95.77520626619417,95.88193355913728,cov,213
mu,0.19820486495103323,0.009066642485793242,0.009063480355914002,cov,213
var,0.8276356500719337,0.010831653249508482,0.01090091052733922,cov,213
A,10008.166246523402,99.76230983733187,99.78036283486792,cov_diag,213
mu,0.19958728690318422,0.009016153601689707,0.009017890204126432,cov_diag,213
var,0.8298321315037389,0.012045277365652819,0.012076028542074811,cov_diag,213
A,9941.05489237904,95.78494047449365,95.84168115128391,cov,214
mu,0.20910391563893982,0.009075440014454293,0.009073193438171557,cov,214
var,0.7958036592894776,0.010545927945755347,0.010584939404897542,cov,214
A,9948.188762414718,99.48351585290376,100.06337023126027,cov_diag,214
mu,0.20762444312366243,0.009029049332862252,0.00906622110777068,cov_diag,214
var,0.796588561973225,0.01171232656937524,0.011754891693436584,cov_diag,214
A,10004.649603442605,96.31028813126069,95.32382644029919,cov,215
mu,0.20605137666715612,0.00905803478056945,0.009045413273090191,cov,215
var,0.8025033818840356,0.010521462205715456,0.010612461876558317,cov,215
A,10005.074145419056,99.00194071854489,100.55532673125288,cov_diag,215
mu,0.20443262974328616,0.009031188520816056,0.008983248747499823,cov_diag,215
var,0.8022260401182368,0.011582922501819616,0.011774345279703249,cov_diag,215
A,10035.072504334292,95.8381647070245,95.79795849455999,cov,216
mu,0.1911049544941097,0.00902108742094542,0.009012463767614992,cov,216
var,0.8076291798650395,0.010595554976966416,0.01063373889681072,cov,216
A,10032.77799288431,99.80810974121749,99.73705430800189,cov_diag,216
mu,0.18559795747900737,0.008977582992629074,0.008981570936563224,cov_diag,216
var,0.8081935545227872,0.011806503663978158,0.011858365321848146,cov_diag,216
A,9934.60695371216,95.99797872839333,95.65310206892126,cov,217
mu,0.19583201585196858,0.009079213114716392,0.009162569885470586,cov,217
var,0.8087180186802464,0.010872186833767132,0.010772196709078837,cov,217
A,9949.383328025027,99.88493560024911,99.66153181738949,cov_diag,217
mu,0.19451417760200237,0.009029427776644613,0.009085791695204916,cov_diag,217
var,0.8105721634161999,0.012023273038597303,0.01205668441472149,cov_diag,217
A,9964.94724721832,95.82637528594297,95.80273800244528,cov,218
mu,0.20876065992903015,0.009084242939059885,0.009050926904468041,cov,218
var,0.8146449100284533,0.01069377430781402,0.010738645790168502,cov,218
A,9965.559548002624,99.79815142827182,99.74758057161172,cov_diag,218
mu,0.2136914424594639,0.009059440016435766,0.009039504000503724,cov_diag,218
var,0.8155612235835982,0.011876869310906962,0.011933405230207344,cov_diag,218
A,10057.435235398589,96.20200900880072,95.44020135975649,cov,219
mu,0.19284030548523154,0.009007231458944847,0.008990165545076626,cov,219
var,0.8062400998740189,0.010556900969536787,0.010491895234925159,cov,219
A,10076.932773388193,100.12593044131943,99.42320570501937,cov_diag,219
mu,0.1966761315474762,0.008928407584017731,0.008946981243584728,cov_diag,219
var,0.8039526517133017,0.011593905164099194,0.01165954617372436,cov_diag,219
A,10116.976535234604,95.5466635089278,96.09244663917865,cov,220
mu,0.20299738863106728,0.008872213028907946,0.00895667732611245,cov,220
var,0.7908772179057715,0.010546987239204015,0.010460212504466118,cov,220
A,10107.17085063182,100.26902708801151,99.28404723447471,cov_diag,220
mu,0.2041387046961036,0.008856859909303084,0.008939734541205939,cov_diag,220
var,0.7884805319162654,0.01166403638460681,0.011739899253121747,cov_diag,220
A,9893.681638553066,95.47043008747875,96.17798348401138,cov,221
mu,0.18496643116066078,0.009100258114272711,0.009224412833464191,cov,221
var,0.8216610364702228,0.010818266734755982,0.010913825526350453,cov,221
A,9888.572871657525,99.77405171527994,99.77067288308942,cov_diag,221
mu,0.185954495967672,0.009125015223332074,0.009122146881862525,cov_diag,221
var,0.8232716846233743,0.012091956669458516,0.012114838767552458,cov_diag,221
A,10043.929315741092,95.57916029962763,96.06019805687146,cov,222
mu,0.19911844293179864,0.008985968652495367,0.009036129721217858,cov,222
var,0.8115902863783029,0.010643435908705808,0.010691475420734651,cov,222
A,10013.776393441001,99.83040623784112,99.71659002378988,cov_diag,222
mu,0.1978613848259995,0.008996032963242763,0.009008831880392938,cov_diag,222
var,0.8157881837476932,0.011963900158925981,0.011895136687760485,cov_diag,222
A,9933.950433244352,95.949891876535,95.68619232641186,cov,223
mu,0.20230048605812492,0.009102141420269801,0.009091438604076402,cov,223
var,0.805849540880473,0.010815861588837839,0.010843544610133041,cov,223
A,9956.335537420686,99.788010915322,99.75696746263989,cov_diag,223
mu,0.2077128745817509,0.009045870776611876,0.009051944650648115,cov_diag,223
var,0.8064459939539558,0.012004424285836318,0.01204656124768691,cov_diag,223
A,10039.244983321072,96.48980100664936,95.15817344319913,cov,224
mu,0.19123011169916176,0.009000820838371252,0.009042789170526208,cov,224
var,0.8150854002555472,0.010701468118587205,0.01057979752464937,cov,224
A,10062.611064490527,99.79370885182058,99.7514226188801,cov_diag,224
mu,0.19427406984444764,0.008954872483148971,0.008959772985743979,cov_diag,224
var,0.8136514751578822,0.01178527199432516,0.011815681985064209,cov_diag,224
A,10021.6786120627,96.02441028910755,95.61903547640435,cov,225
mu,0.1991713524021072,0.009024492394196025,0.009055209821185259,cov,225
var,0.8077059139445104,0.010713622501964368,0.010737875588850858,cov,225
A,9977.912815450836,99.80078951716703,99.74472620433768,cov_diag,225
mu,0.200132623004098,0.009028429035704345,0.009032513190753565,cov_diag,225
var,0.808188140770971,0.01202776352101885,0.012044707561843239,cov_diag,225
A,10048.932422453485,95.73158598565391,95.8976734254507,cov,226
mu,0.20446674516595154,0.008999399636922036,0.008997524361129225,cov,226
var,0.8009266208378691,0.010444930802643219,0.01048720719030085,cov,226
A,9981.040401028718,99.68206551449961,99.86364380778318,cov_diag,226
mu,0.20230510801751522,0.00901571245578124,0.00903125215239908,cov_diag,226
var,0.8028895045684962,0.011701085799785124,0.011707866910420342,cov_diag,226
A,9919.116109182585,95.93136742266645,95.69195016672207,cov,227
mu,0.20858330900196562,0.009149189369491722,0.009151055775510076,cov,227
var,0.8204084225966767,0.010604295517267218,0.010630869530794907,cov,227
A,9939.000638067122,99.60013702441722,99.94597860877121,cov_diag,227
mu,0.2070742337813301,0.009080641253709432,0.009077914476351338,cov_diag,227
var,0.8231838171369175,0.011764225959789388,0.011690625880882604,cov_diag,227
A,10078.7814849323,95.60710820023648,96.02682379416436,cov,228
mu,0.20559807132638228,0.008947734709666288,0.00899878143444634,cov,228
var,0.7979208021239608,0.010493451568665855,0.010467663905569547,cov,228
A,10046.145943899919,99.48979661171045,100.0608704365345,cov_diag,228
mu,0.20310104058953668,0.009007070345646824,0.008927480894713801,cov_diag,228
var,0.8029894433096784,0.011607496543064368,0.011693370912859121,cov_diag,228
A,9933.581779886154,95.76183502177686,95.88017929882449,cov,229
mu,0.20430764879124835,0.00912930571907351,0.009121874461604663,cov,229
var,0.8225042331461543,0.010865715827371189,0.010906320117574168,cov,229
A,9943.746223646922,99.79070691201714,99.7533991793543,cov_diag,229
mu,0.2037964137184775,0.0090684495814869,0.009073089936840055,cov_diag,229
var,0.8235001221823032,0.01209032870653819,0.012104902221769371,cov_diag,229
A,10017.852337397122,95.88361312694428,95.74914747621541,cov,230
mu,0.21043054786911966,0.009011364608402935,0.009015713620189502,cov,230
var,0.7979675912803532,0.010682408351329678,0.010722949048549472,cov,230
A,10011.233543313485,99.725473820413,99.8206211242154,cov_diag,230
mu,0.21469903904395637,0.00900583208844875,0.008974877575940487,cov_diag,230
var,0.7942935004790179,0.011920512665188145,0.011948383917581644,cov_diag,230
A,10087.540765500828,95.82072448327989,95.81831441946667,cov,231
mu,0.1967299000888152,0.008969232279504614,0.008964656194258567,cov,231
var,0.8054475739196432,0.010635615626738128,0.010675581988820374,cov,231
A,10101.520094667132,99.80967277059676,99.73572899724363,cov_diag,231
mu,0.1995206416496753,0.00891346969442826,0.008922350833122327,cov_diag,231
var,0.8065529444612086,0.01188049811860852,0.011907116368457952,cov_diag,231
A,9851.857297125347,96.14817686858649,95.4987882360543,cov,232
mu,0.1872799157294614,0.009257394340024441,0.009149609955446851,cov,232
var,0.8182142842181426,0.010636921037645583,0.010837665936989057,cov,232
A,9896.67979111619,99.56465293656063,99.98181707249464,cov_diag,232
mu,0.18539943388139077,0.00910701150590052,0.00910907988202795,cov_diag,232
var,0.8173898747454619,0.011897346706709512,0.011905223553394817,cov_diag,232
A,10038.346790229089,95.8125068370969,95.8248870499157,cov,233
mu,0.19803551609015094,0.008996302591115338,0.008994382658978502,cov,233
var,0.7900119413475524,0.010713287905772981,0.010760803932813241,cov,233
A,10050.631948502723,99.0879280368919,100.4668457625829,cov_diag,233
mu,0.1974184068268857,0.008996329196883349,0.00890133811584543,cov_diag,233
var,0.789561460932574,0.011896640105514222,0.012021993183277077,cov_diag,233
A,10077.80304283995,96.00295565640272,95.62591254538721,cov,234
mu,0.21777443199548865,0.008950042233046138,0.008943745730818006,cov,234
var,0.7931349444867616,0.010506493438773652,0.010510525007755612,cov,234
A,10048.788961663995,99.46512501134553,100.083636204299,cov_diag,234
mu,0.2172002166368633,0.008973033516256616,0.008939560407796535,cov_diag,234
var,0.7936709175827481,0.01167920872369557,0.01165341241601718,cov_diag,234
A,10111.875978120914,95.87663208845512,95.75489674104135,cov,235
mu,0.20091792037215173,0.008968588224157737,0.008948111619301638,cov,235
var,0.8149946828716279,0.010451530820110085,0.010516791375703454,cov,235
A,10125.165307726142,98.99219532777104,100.56155513657423,cov_diag,235
mu,0.20216026551616387,0.008940432825985048,0.008863243390040706,cov_diag,235
